Latitude,Longitude,POC,State,County,City,Site.Code,n
36.922222,-94.838889,2,Oklahoma,Ottawa,Miami,40-115-9004,448
36.953256,-120.034203,1,California,Madera,Madera,06-039-2010,340
36.953256,-120.034203,3,California,Madera,Madera,06-039-2010,7661
36.956222,-97.03135,1,Oklahoma,Kay,Not in a city,40-071-9010,277
36.98332,-121.98822,1,California,Santa Cruz,Live Oak,06-087-0007,588
36.98332,-121.98822,3,California,Santa Cruz,Live Oak,06-087-0007,8233
36.985119,-119.658339,1,California,Fresno,Not in a city,06-019-0500,3975
36.985702,-94.83931,1,Oklahoma,Ottawa,Picher,40-115-9007,1649
36.993375,-86.418323,1,Kentucky,Warren,Bowling Green,21-227-0007,892
36.993375,-86.418323,2,Kentucky,Warren,Bowling Green,21-227-0007,88
36.999571,-121.574684,1,California,Santa Clara,Gilroy,06-085-0002,324
36.999571,-121.574684,3,California,Santa Clara,Gilroy,06-085-0002,8445
37.000074,-91.68931,1,Missouri,Howell,Mountain View,29-091-0003,136
37.000983,-76.398633,1,Virginia,Hampton City,Hampton,51-650-0004,1045
37.035438,-86.250628,1,Kentucky,Warren,Oakland,21-227-0008,533
37.035438,-86.250628,2,Kentucky,Warren,Oakland,21-227-0008,261
37.048008,-122.075695,3,California,Santa Cruz,Felton,06-087-1004,697
37.04926,-86.21487,1,Kentucky,Warren,Smiths Grove,21-227-0009,994
37.04926,-86.21487,2,Kentucky,Warren,Smiths Grove,21-227-0009,501
37.04926,-86.21487,3,Kentucky,Warren,Smiths Grove,21-227-0009,1670
37.04926,-86.21487,4,Kentucky,Warren,Smiths Grove,21-227-0009,1213
37.05822,-88.57251,1,Kentucky,McCracken,Paducah,21-145-1024,662
37.05822,-88.57251,3,Kentucky,McCracken,Paducah,21-145-1024,2741
37.06315,-122.083092,3,California,Santa Cruz,Not in a city,06-087-1005,4773
37.06636,-88.63774,1,Kentucky,McCracken,Paducah,21-145-1004,1524
37.087311,-84.063264,1,Kentucky,Laurel,London,21-125-0004,222
37.09798,-84.61152,1,Kentucky,Pulaski,Somerset,21-199-0003,1055
37.09798,-84.61152,3,Kentucky,Pulaski,Somerset,21-199-0003,812
37.0998,-76.48105,1,Virginia,Newport News City,Newport News,51-700-0013,573
37.10258,-107.870219,1,Colorado,La Plata,Not in a city,08-067-7003,465
37.10258,-107.870219,2,Colorado,La Plata,Not in a city,08-067-7003,166
37.10258,-107.870219,3,Colorado,La Plata,Not in a city,08-067-7003,1976
37.103733,-76.387017,1,Virginia,Hampton City,Hampton,51-650-0008,1252
37.103733,-76.387017,3,Virginia,Hampton City,Hampton,51-650-0008,2689
37.13179,-86.142953,1,Kentucky,Edmonson,Not in a city,21-061-0501,251
37.13678,-107.62863,1,Colorado,La Plata,Not in a city,08-067-7001,377
37.13678,-107.62863,2,Colorado,La Plata,Not in a city,08-067-7001,206
37.155494,-118.293547,2,California,Inyo,Big Pine,06-027-1033,90
37.179125,-113.305096,1,Utah,Washington,Hurricane,49-053-0007,312
37.179125,-113.305096,3,Utah,Washington,Hurricane,49-053-0007,4591
37.198286,-94.317246,1,Missouri,Jasper,Not in a city,29-097-0003,493
37.1983,-113.1506,1,Utah,Washington,Virgin,49-053-0130,3044
37.199541,-93.284874,1,Missouri,Greene,Springfield,29-077-0032,1422
37.199541,-93.284874,2,Missouri,Greene,Springfield,29-077-0032,240
37.199541,-93.284874,4,Missouri,Greene,Springfield,29-077-0032,2760
37.2136,-119.699065,1,California,Madera,Not in a city,06-039-0500,1871
37.256137,-93.299894,4,Missouri,Greene,Springfield,29-077-0036,4331
37.256248,-79.98476,1,Virginia,Roanoke City,Roanoke,51-770-0014,1073
37.266434,-107.012731,1,Colorado,Archuleta,Pagosa Springs,08-007-0002,71
37.267437,-81.235677,1,West Virginia,Mercer,Bluefield,54-055-0002,653
37.267684,-107.874589,1,Colorado,La Plata,Durango,08-067-0008,222
37.26842,-107.009659,1,Colorado,Archuleta,Pagosa Springs,08-007-0001,331
37.281853,-120.433671,3,California,Merced,Not in a city,06-047-0003,7762
37.28329,-83.20932,1,Kentucky,Perry,Hazard,21-193-0003,879
37.28329,-83.20932,3,Kentucky,Perry,Hazard,21-193-0003,1704
37.28342,-79.88452,1,Virginia,Roanoke,Vinton,51-161-1004,1924
37.28342,-79.88452,3,Virginia,Roanoke,Vinton,51-161-1004,1094
37.292079,-80.056707,1,Virginia,Salem City,Salem,51-775-0010,727
37.297167,-79.955733,1,Virginia,Roanoke City,Roanoke,51-770-0015,2181
37.297883,-80.081017,1,Virginia,Salem City,Salem,51-775-0011,1484
37.3062,-121.84885,1,California,Santa Clara,San Jose,06-085-2003,1317
37.30832,-120.480456,1,California,Merced,Merced,06-047-2510,2001
37.30832,-120.480456,3,California,Merced,Merced,06-047-2510,290
37.319769,-86.956091,1,Kentucky,Ohio,Not in a city,21-183-0032,295
37.332706,-79.215011,1,Virginia,Lynchburg City,Lynchburg,51-680-0015,2140
37.338135,-121.849783,3,California,Santa Clara,San Jose,06-085-0006,5111
37.339666,-121.888575,1,California,Santa Clara,San Jose,06-085-0004,464
37.339666,-121.888575,2,California,Santa Clara,San Jose,06-085-0004,50
37.34438,-77.25925,1,Virginia,Charles,Not in a city,51-036-0002,2530
37.348497,-121.894898,1,California,Santa Clara,San Jose,06-085-0005,3251
37.348497,-121.894898,3,California,Santa Clara,San Jose,06-085-0005,6448
37.350054,-108.592334,1,Colorado,Montezuma,Cortez,08-083-0006,414
37.35681,-79.175024,1,Virginia,Lynchburg City,Lynchburg,51-680-0014,309
37.35748,-77.59355,1,Virginia,Chesterfield,Not in a city,51-041-0004,612
37.360684,-118.330783,1,California,Inyo,Not in a city,06-027-0002,4483
37.360684,-118.330783,2,California,Inyo,Not in a city,06-027-0002,213
37.362137,-118.417478,1,California,Inyo,Bishop,06-027-1023,693
37.43467,-77.45118,1,Virginia,Chesterfield,Bensley,51-041-0003,1981
37.47689,-97.366399,1,Kansas,Sumner,Not in a city,20-191-0002,2319
37.47689,-97.366399,2,Kansas,Sumner,Not in a city,20-191-0002,1313
37.4826,-82.53532,1,Kentucky,Pike,Pikeville,21-195-0002,2282
37.4826,-82.53532,2,Kentucky,Pike,Pikeville,21-195-0002,675
37.4826,-82.53532,3,Kentucky,Pike,Pikeville,21-195-0002,3812
37.482934,-122.20337,1,California,San Mateo,Redwood City,06-081-1001,888
37.482934,-122.20337,2,California,San Mateo,Redwood City,06-081-1001,245
37.482934,-122.20337,3,California,San Mateo,Redwood City,06-081-1001,8557
37.488317,-120.836008,3,California,Stanislaus,Turlock,06-099-0006,9066
37.510703,-77.498041,1,Virginia,Richmond City,Richmond,51-760-0020,1610
37.535833,-121.961823,1,California,Alameda,Fremont,06-001-1001,892
37.535833,-121.961823,2,California,Alameda,Fremont,06-001-1001,28
37.535833,-121.961823,3,California,Alameda,Fremont,06-001-1001,775
37.55652,-77.40027,1,Virginia,Henrico,East Highland Park,51-087-0014,5425
37.55652,-77.40027,2,Virginia,Henrico,East Highland Park,51-087-0014,1600
37.55652,-77.40027,3,Virginia,Henrico,East Highland Park,51-087-0014,1089
37.59088,-77.46925,1,Virginia,Richmond City,Richmond,51-760-0025,616
37.59088,-77.46925,3,Virginia,Richmond City,Richmond,51-760-0025,4244
37.642165,-120.994212,1,California,Stanislaus,Modesto,06-099-0005,1577
37.642165,-120.994212,3,California,Stanislaus,Modesto,06-099-0005,7793
37.64571,-118.96652,1,California,Mono,Mammoth Lakes,06-051-0001,259
37.64571,-118.96652,5,California,Mono,Mammoth Lakes,06-051-0001,266
37.64571,-118.96652,6,California,Mono,Mammoth Lakes,06-051-0001,1699
37.651114,-97.362212,1,Kansas,Sedgwick,Wichita,20-173-0009,1973
37.651114,-97.362212,2,Kansas,Sedgwick,Wichita,20-173-0009,263
37.659334,-97.297714,1,Kansas,Sedgwick,Wichita,20-173-0008,1513
37.67132,-77.5664,1,Virginia,Henrico,Not in a city,51-087-0015,2575
37.67696,-95.47594,1,Kansas,Neosho,Not in a city,20-133-0003,501
37.67696,-95.47594,2,Kansas,Neosho,Not in a city,20-133-0003,1899
37.687526,-121.784217,1,California,Alameda,Livermore,06-001-0007,1368
37.687526,-121.784217,3,California,Alameda,Livermore,06-001-0007,7712
37.70097,-94.03474,1,Missouri,Cedar,Not in a city,29-039-0001,948
37.70097,-94.03474,3,Missouri,Cedar,Not in a city,29-039-0001,1991
37.70097,-94.03474,4,Missouri,Cedar,Not in a city,29-039-0001,6321
37.701222,-121.903019,3,California,Alameda,Pleasanton,06-001-0015,2515
37.702066,-97.314847,1,Kansas,Sedgwick,Wichita,20-173-0010,1894
37.702066,-97.314847,2,Kansas,Sedgwick,Wichita,20-173-0010,954
37.702066,-97.314847,3,Kansas,Sedgwick,Wichita,20-173-0010,2779
37.705612,-85.852629,1,Kentucky,Hardin,Elizabethtown,21-093-0006,2370
37.705612,-85.852629,2,Kentucky,Hardin,Elizabethtown,21-093-0006,660
37.705612,-85.852629,3,Kentucky,Hardin,Elizabethtown,21-093-0006,2738
37.738458,-84.284952,1,Kentucky,Madison,Richmond,21-151-0003,2039
37.741159,-87.118053,1,Kentucky,Daviess,Owensboro,21-059-0014,519
37.743065,-122.169935,1,California,Alameda,Oakland,06-001-0009,176
37.743065,-122.169935,3,California,Alameda,Oakland,06-001-0009,8673
37.747085,-97.316912,1,Kansas,Sedgwick,Wichita,20-173-1012,547
37.74743,-113.055525,1,Utah,Iron,Enoch,49-021-0005,2772
37.765946,-122.399044,1,California,San Francisco,San Francisco,06-075-0005,1761
37.765946,-122.399044,3,California,San Francisco,San Francisco,06-075-0005,8601
37.773176,-80.706472,1,West Virginia,Summers,Not in a city,54-089-0001,641
37.780776,-87.075307,1,Kentucky,Daviess,Not in a city,21-059-0005,1693
37.780776,-87.075307,3,Kentucky,Daviess,Not in a city,21-059-0005,2598
37.793392,-121.247874,3,California,San Joaquin,Manteca,06-077-2010,7624
37.793624,-122.263376,3,California,Alameda,Oakland,06-001-0012,5567
37.807767,-81.197433,1,West Virginia,Raleigh,Beckley,54-081-0002,1676
37.814781,-122.282347,3,California,Alameda,Oakland,06-001-0011,6186
37.864767,-122.302741,3,California,Alameda,Not in a city,06-001-0013,3723
37.865043,-87.557513,1,Kentucky,Henderson,Henderson,21-101-0006,360
37.8712,-87.46375,1,Kentucky,Henderson,Not in a city,21-101-0014,1824
37.8712,-87.46375,2,Kentucky,Henderson,Not in a city,21-101-0014,210
37.8712,-87.46375,3,Kentucky,Henderson,Not in a city,21-101-0014,742
37.936013,-122.026154,1,California,Contra Costa,Concord,06-013-0002,3017
37.936013,-122.026154,2,California,Contra Costa,Concord,06-013-0002,833
37.936013,-122.026154,3,California,Contra Costa,Concord,06-013-0002,6245
37.937872,-107.813061,1,Colorado,San Miguel,Telluride,08-113-0004,366
37.950741,-121.268523,1,California,San Joaquin,Stockton,06-077-1002,1267
37.950741,-121.268523,3,California,San Joaquin,Stockton,06-077-1002,7776
37.950741,-121.268523,4,California,San Joaquin,Stockton,06-077-1002,7296
37.9604,-122.356811,3,California,Contra Costa,San Pablo,06-013-1004,6266
37.962069,-119.120278,4,California,Mono,Not in a city,06-051-0005,1859
37.971727,-87.567236,1,Indiana,Vanderburgh,Evansville,18-163-0006,1029
37.971727,-87.567236,2,Indiana,Vanderburgh,Evansville,18-163-0006,499
37.97231,-122.520004,3,California,Marin,San Rafael,06-041-0001,8332
37.974436,-87.532289,1,Indiana,Vanderburgh,Evansville,18-163-0016,2509
37.974465,-87.55802,1,Indiana,Vanderburgh,Evansville,18-163-0023,717
37.975248,-87.56783,1,Indiana,Vanderburgh,Evansville,18-163-0020,237
37.975248,-87.56783,2,Indiana,Vanderburgh,Evansville,18-163-0020,120
37.982225,-90.052547,1,Missouri,Sainte Genevieve,Ste. Genevieve,29-186-0006,1092
37.98629,-85.71192,1,Kentucky,Bullitt,Shepherdsville,21-029-0006,1383
38.013333,-87.577222,1,Indiana,Vanderburgh,Evansville,18-163-0021,1637
38.013333,-87.577222,2,Indiana,Vanderburgh,Evansville,18-163-0021,279
38.013333,-87.577222,3,Indiana,Vanderburgh,Evansville,18-163-0021,7783
38.021727,-87.569458,1,Indiana,Vanderburgh,Evansville,18-163-0012,1061
38.038966,-84.507439,1,Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),21-067-0014,1340
38.06091,-85.89804,1,Kentucky,Jefferson,Louisville,21-111-0051,989
38.06091,-85.89804,3,Kentucky,Jefferson,Louisville,21-111-0051,6345
38.06503,-84.49761,1,Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),21-067-0012,2407
38.06503,-84.49761,3,Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),21-067-0012,1841
38.07657,-78.50397,1,Virginia,Albemarle,Not in a city,51-003-0001,1608
38.07657,-78.50397,3,Virginia,Albemarle,Not in a city,51-003-0001,2249
38.082155,-88.624943,1,Illinois,Hamilton,Not in a city,17-065-0002,576
38.082155,-88.624943,3,Illinois,Hamilton,Not in a city,17-065-0002,3454
38.102507,-122.237976,1,California,Solano,Vallejo,06-095-0004,1381
38.102507,-122.237976,3,California,Solano,Vallejo,06-095-0004,7627
38.102507,-122.237976,4,California,Solano,Vallejo,06-095-0004,6201
38.135882,-94.731988,1,Kansas,Linn,Not in a city,20-107-0002,1620
38.135882,-94.731988,2,Kansas,Linn,Not in a city,20-107-0002,356
38.167523,-86.983214,1,Indiana,Spencer,Dale,18-147-0009,2155
38.176278,-89.788459,1,Illinois,Randolph,Not in a city,17-157-0001,883
38.176278,-89.788459,3,Illinois,Randolph,Not in a city,17-157-0001,3375
38.1825,-85.5744,3,Kentucky,Jefferson,Jeffersontown,21-111-0080,1794
38.19113,-85.77935,1,Kentucky,Jefferson,Louisville,21-111-0044,3042
38.193600000000004,-85.7119,1,Kentucky,Jefferson,Louisville,21-111-0075,906
38.193600000000004,-85.7119,3,Kentucky,Jefferson,Louisville,21-111-0075,1751
38.20185,-120.680277,1,California,Calaveras,San Andreas,06-009-0001,636
38.20185,-120.680277,3,California,Calaveras,San Andreas,06-009-0001,7500
38.219433,-84.83845,1,Kentucky,Franklin,Frankfort,21-073-0006,1383
38.22876,-85.65452,1,Kentucky,Jefferson,Louisville,21-111-0067,912
38.22876,-85.65452,3,Kentucky,Jefferson,Louisville,21-111-0067,7332
38.23158,-85.82678,1,Kentucky,Jefferson,Louisville,21-111-1041,454
38.23158,-85.82678,2,Kentucky,Jefferson,Louisville,21-111-1041,116
38.23158,-85.82678,3,Kentucky,Jefferson,Louisville,21-111-1041,2330
38.23319,-85.81566,1,Kentucky,Jefferson,Louisville,21-111-0043,3219
38.23319,-85.81566,2,Kentucky,Jefferson,Louisville,21-111-0043,2099
38.23319,-85.81566,3,Kentucky,Jefferson,Louisville,21-111-0043,3511
38.23887,-82.9881,1,Kentucky,Carter,Not in a city,21-043-0500,2531
38.24024,-85.73195,1,Kentucky,Jefferson,Louisville,21-111-0048,1005
38.263058,-104.612133,1,Colorado,Pueblo,Pueblo,08-101-0012,1114
38.270903,-85.74024,1,Indiana,Clark,Jeffersonville,18-019-0005,403
38.274083,-91.701611,1,Missouri,Maries,Not in a city,29-125-0001,322
38.276099,-104.597613,1,Colorado,Pueblo,Pueblo,08-101-0015,1362
38.277719,-85.740111,1,Indiana,Clark,Jeffersonville,18-019-0006,4098
38.278849,-122.275024,3,California,Napa,Napa,06-055-0004,2230
38.288191,-85.741337,1,Indiana,Clark,Jeffersonville,18-019-0010,287
38.288191,-85.741337,3,Indiana,Clark,Jeffersonville,18-019-0010,1601
38.30703,-85.832974,1,Indiana,Floyd,New Albany,18-043-1004,2080
38.30703,-85.832974,2,Indiana,Floyd,New Albany,18-043-1004,1024
38.30703,-85.832974,3,Indiana,Floyd,New Albany,18-043-1004,5454
38.310942,-122.296189,3,California,Napa,Napa,06-055-0003,3796
38.322931,-87.318789,1,Indiana,Gibson,Not in a city,18-051-0012,444
38.3456,-81.628317,1,West Virginia,Kanawha,Charleston,54-039-0010,1800
38.346258,-81.621161,1,West Virginia,Kanawha,Charleston,54-039-0020,672
38.346258,-81.621161,2,West Virginia,Kanawha,Charleston,54-039-0020,3207
38.34843,-81.62679,1,West Virginia,Kanawha,Charleston,54-039-0009,40
38.366183,-81.693717,1,West Virginia,Kanawha,South Charleston,54-039-1005,2991
38.366183,-81.693717,2,West Virginia,Kanawha,South Charleston,54-039-1005,817
38.369436,-86.959031,1,Indiana,Dubois,Not in a city,18-037-0004,294
38.391799,-86.929668,1,Indiana,Dubois,Jasper,18-037-2001,2842
38.393822,-85.664118,1,Indiana,Clark,Not in a city,18-019-0008,1530
38.393822,-85.664118,2,Indiana,Clark,Not in a city,18-019-0008,194
38.403765,-122.818294,3,California,Sonoma,Sebastopol,06-097-0004,5477
38.404778,-86.928322,1,Indiana,Dubois,Jasper,18-037-0005,329
38.410242,-82.432436,1,West Virginia,Cabell,Huntington,54-011-0007,323
38.410242,-82.432436,2,West Virginia,Cabell,Huntington,54-011-0007,78
38.424133,-82.4259,1,West Virginia,Cabell,Huntington,54-011-0006,2196
38.424133,-82.4259,2,West Virginia,Cabell,Huntington,54-011-0006,324
38.43783,-90.361492,1,Missouri,Jefferson,Arnold,29-099-0012,2258
38.443503,-122.710169,1,California,Sonoma,Santa Rosa,06-097-0003,890
38.443503,-122.710169,3,California,Sonoma,Santa Rosa,06-097-0003,2970
38.448672,-90.395904,1,Missouri,Jefferson,Arnold,29-099-0019,625
38.448672,-90.395904,3,Missouri,Jefferson,Arnold,29-099-0019,1596
38.448672,-90.395904,4,Missouri,Jefferson,Arnold,29-099-0019,6584
38.448833,-81.684717,1,West Virginia,Kanawha,Not in a city,54-039-0011,366
38.456762,-90.327477,1,Missouri,Saint Louis,Oakville,29-189-0015,185
38.45934,-82.64041,1,Kentucky,Boyd,Ashland,21-019-0017,2309
38.45934,-82.64041,3,Kentucky,Boyd,Ashland,21-019-0017,2767
38.47753,-78.81952,1,Virginia,Rockingham,Not in a city,51-165-0003,1741
38.494475,-121.211131,3,California,Sacramento,Not in a city,06-067-5003,2910
38.508075,-82.659241,1,Ohio,Lawrence,Ironton,39-087-0012,1560
38.508075,-82.659241,3,Ohio,Lawrence,Ironton,39-087-0012,877
38.520043,-82.665331,1,Ohio,Lawrence,Ironton,39-087-0010,921
38.5231,-78.43471,1,Virginia,Madison,Not in a city,51-113-0003,127
38.529631,-89.99285,1,Illinois,Saint Clair,Swansea,17-163-4001,1246
38.53278,-90.38243,1,Missouri,Saint Louis,Sunset Hills,29-189-0004,597
38.542551,-90.263711,1,Missouri,St. Louis City,St. Louis,29-510-0007,4037
38.542551,-90.263711,4,Missouri,St. Louis City,St. Louis,29-510-0007,7274
38.556326,-121.458499,1,California,Sacramento,Sacramento,06-067-4001,2475
38.56844,-121.49311,1,California,Sacramento,Sacramento,06-067-0010,3966
38.56844,-121.49311,3,California,Sacramento,Sacramento,06-067-0010,895
38.587525,-76.141006,3,Maryland,Dorchester,Not in a city,24-019-0004,6622
38.59246,-82.80677,1,Ohio,Scioto,Portsmouth,39-145-0015,62
38.593322,-121.503795,1,California,Sacramento,Sacramento,06-067-0015,459
38.593322,-121.503795,3,California,Sacramento,Sacramento,06-067-0015,305
38.612034,-90.160477,1,Illinois,Saint Clair,East Saint Louis,17-163-0010,1241
38.612034,-90.160477,3,Illinois,Saint Clair,East Saint Louis,17-163-0010,60
38.612034,-90.160477,7,Illinois,Saint Clair,Not in a city,17-163-9010,100
38.612034,-90.160477,8,Illinois,Saint Clair,Not in a city,17-163-9010,65
38.612034,-90.160477,9,Illinois,Saint Clair,Not in a city,17-163-9010,55
38.613779,-121.368014,1,California,Sacramento,Arden-Arcade,06-067-0006,4824
38.613779,-121.368014,2,California,Sacramento,Arden-Arcade,06-067-0006,780
38.613779,-121.368014,3,California,Sacramento,Arden-Arcade,06-067-0006,323
38.63114,-90.28115,4,Missouri,St. Louis City,St. Louis,29-510-0094,6114
38.642857,-90.185059,1,Missouri,St. Louis City,St. Louis,29-510-0087,3272
38.649771,-90.350659,1,Missouri,Saint Louis,Ladue,29-189-2003,2299
38.649771,-90.350659,2,Missouri,Saint Louis,Ladue,29-189-2003,448
38.650329,-90.350313,1,Missouri,Saint Louis,Ladue,29-189-3001,3357
38.650329,-90.350313,2,Missouri,Saint Louis,Ladue,29-189-3001,274
38.650329,-90.350313,3,Missouri,Saint Louis,Ladue,29-189-3001,2406
38.650329,-90.350313,4,Missouri,Saint Louis,Ladue,29-189-3001,2794
38.6539,-75.6106,1,Delaware,Sussex,Seaford,10-005-1002,2189
38.6539,-75.6106,3,Delaware,Sussex,Seaford,10-005-1002,5031
38.656429,-90.198348,1,Missouri,St. Louis City,St. Louis,29-510-0085,5591
38.656429,-90.198348,2,Missouri,St. Louis City,St. Louis,29-510-0085,1111
38.656429,-90.198348,4,Missouri,St. Louis City,St. Louis,29-510-0085,7579
38.656429,-90.198348,6,Missouri,St. Louis City,St. Louis,29-510-0085,2652
38.656429,-90.198348,7,Missouri,St. Louis City,St. Louis,29-510-0085,1579
38.656479,-90.189868,1,Missouri,St. Louis City,St. Louis,29-510-0093,533
38.656479,-90.189868,4,Missouri,St. Louis City,St. Louis,29-510-0093,6768
38.656479,-90.189868,6,Missouri,St. Louis City,St. Louis,29-510-0093,840
38.66121,-121.73269,1,California,Yolo,Woodland,06-113-1003,1659
38.66121,-121.73269,3,California,Yolo,Woodland,06-113-1003,360
38.66373,-78.50442,1,Virginia,Page,Not in a city,51-139-0004,1853
38.673221,-90.239166,1,Missouri,St. Louis City,St. Louis,29-510-0086,2081
38.683304,-121.164457,3,California,Sacramento,Folsom,06-067-0012,4828
38.683304,-121.164457,4,California,Sacramento,Folsom,06-067-0012,3264
38.699565,-90.143529,1,Illinois,Madison,Granite City,17-119-0023,798
38.700632,-90.144763,1,Illinois,Madison,Granite City,17-119-0024,1195
38.700632,-90.144763,9,Illinois,Madison,Granite City,17-119-0024,125
38.704534,-90.139675,1,Illinois,Madison,Granite City,17-119-1007,2069
38.704534,-90.139675,9,Illinois,Madison,Granite City,17-119-1007,381
38.739213,-108.073118,1,Colorado,Delta,Delta,08-029-0004,378
38.740882,-87.484733,1,Indiana,Knox,Not in a city,18-083-0004,1333
38.74643,-121.26498,1,California,Placer,Roseville,06-061-0006,1248
38.74643,-121.26498,2,California,Placer,Roseville,06-061-0006,159
38.74643,-121.26498,3,California,Placer,Roseville,06-061-0006,272
38.754599,-82.91701,1,Ohio,Scioto,Portsmouth,39-145-0013,2665
38.754599,-82.91701,2,Ohio,Scioto,Portsmouth,39-145-0013,593
38.75961,-94.57983,1,Missouri,Cass,Not in a city,29-037-0003,1168
38.75961,-94.57983,3,Missouri,Cass,Not in a city,29-037-0003,1813
38.75961,-94.57983,4,Missouri,Cass,Not in a city,29-037-0003,6415
